date,machine_id,shift,target_units,units_produced,defective_units,downtime_minutes,shift_duration_min,failure_flag
2026-05-25,M4,Evening,500,496,12,12,480,False
2026-05-25,M4,Night,460,447,10,21,480,False
2026-05-25,M5,Morning,550,511,8,21,480,False
2026-05-25,M5,Evening,550,508,16,10,480,False
2026-05-25,M5,Night,506,498,10,21,480,False
2026-05-26,M1,Morning,600,578,10,25,480,False
2026-05-26,M1,Evening,600,515,9,12,480,False
2026-05-26,M1,Night,552,498,10,21,480,False
2026-05-26,M2,Morning,533,512,12,14,480,False
2026-05-26,M2,Evening,533,506,11,25,480,False
2026-05-26,M2,Night,490,472,10,12,480,False
2026-05-26,M3,Morning,566,520,9,16,480,False
2026-05-26,M3,Evening,566,536,14,18,480,False
2026-05-26,M3,Night,520,489,11,15,480,False
2026-05-26,M4,Morning,500,456,5,14,480,False
2026-05-26,M4,Evening,500,477,8,17,480,False
2026-05-26,M4,Night,460,438,11,11,480,False
2026-05-26,M5,Morning,550,533,15,11,480,False
2026-05-26,M5,Evening,550,503,14,18,480,False
2026-05-26,M5,Night,506,441,5,17,480,False
2026-05-27,M1,Morning,600,543,10,19,480,False
2026-05-27,M1,Evening,600,590,11,26,480,False
2026-05-27,M1,Night,552,542,16,21,480,False
2026-05-27,M2,Morning,533,469,11,26,480,False
2026-05-27,M2,Evening,533,499,16,25,480,False
2026-05-27,M2,Night,490,468,13,21,480,False
2026-05-27,M3,Morning,566,489,9,27,480,False
2026-05-27,M3,Evening,566,518,10,11,480,False
2026-05-27,M3,Night,520,516,16,12,480,False
2026-05-27,M4,Morning,500,472,8,23,480,False
2026-05-27,M4,Evening,500,477,12,21,480,False
2026-05-27,M4,Night,460,469,7,6,480,False
2026-05-27,M5,Morning,550,510,6,8,480,False
2026-05-27,M5,Evening,550,500,8,12,480,False
2026-05-27,M5,Night,506,483,9,17,480,False
2026-05-28,M1,Morning,600,580,10,17,480,False
2026-05-28,M1,Evening,600,570,5,2,480,False
2026-05-28,M1,Night,552,524,13,34,480,False
2026-05-28,M2,Morning,533,503,13,17,480,False
2026-05-28,M2,Evening,533,505,16,3,480,False
2026-05-28,M2,Night,490,466,16,21,480,False
2026-05-28,M3,Morning,566,560,10,18,480,False
2026-05-28,M3,Evening,566,532,4,10,480,False
2026-05-28,M3,Night,520,471,12,25,480,False
2026-05-28,M4,Morning,500,474,12,18,480,False
2026-05-28,M4,Evening,500,488,10,19,480,False
2026-05-28,M4,Night,460,428,11,16,480,False
2026-05-28,M5,Morning,550,533,8,11,480,False
2026-05-28,M5,Evening,550,528,11,15,480,False
2026-05-28,M5,Night,506,489,8,17,480,False
2026-05-29,M1,Morning,600,589,18,30,480,False
2026-05-29,M1,Evening,600,558,16,12,480,False
2026-05-29,M1,Night,552,503,3,31,480,False
2026-05-29,M2,Morning,533,487,10,12,480,False
2026-05-29,M2,Evening,533,512,10,9,480,False
2026-05-29,M2,Night,490,467,6,13,480,False
2026-05-29,M3,Morning,566,496,6,20,480,False
2026-05-29,M3,Evening,566,498,6,19,480,False
2026-05-29,M3,Night,520,480,16,32,480,False
2026-05-29,M4,Morning,500,456,11,24,480,False
2026-05-29,M4,Evening,500,461,6,19,480,False
2026-05-29,M4,Night,460,430,8,22,480,False
2026-05-29,M5,Morning,550,504,7,19,480,False
2026-05-29,M5,Evening,550,523,7,25,480,False
2026-05-29,M5,Night,506,448,8,17,480,False
2026-05-30,M1,Morning,420,386,7,32,480,False
2026-05-30,M1,Evening,420,384,14,22,480,False
2026-05-30,M1,Night,386,363,9,37,480,False
2026-05-30,M2,Morning,373,339,5,13,480,False
2026-05-30,M2,Evening,373,350,4,19,480,False
2026-05-30,M2,Night,343,339,7,17,480,False
2026-05-30,M3,Morning,396,364,9,13,480,False
2026-05-30,M3,Evening,396,394,13,21,480,False
2026-05-30,M3,Night,364,342,9,27,480,False
2026-05-30,M4,Morning,350,320,6,9,480,False
2026-05-30,M4,Evening,350,333,8,9,480,False
2026-05-30,M4,Night,322,298,4,12,480,False
2026-05-30,M5,Morning,385,368,6,17,480,False
2026-05-30,M5,Evening,385,343,7,18,480,False
2026-05-30,M5,Night,354,325,6,20,480,False
2026-05-31,M1,Morning,420,384,5,32,480,False
2026-05-31,M1,Evening,420,386,8,26,480,False
2026-05-31,M1,Night,386,393,5,22,480,False
2026-05-31,M2,Morning,373,342,6,14,480,False
2026-05-31,M2,Evening,373,338,7,8,480,False
2026-05-31,M2,Night,343,332,7,22,480,False
2026-05-31,M3,Morning,396,366,7,21,480,False
2026-05-31,M3,Evening,396,358,7,13,480,False
2026-05-31,M3,Night,364,332,3,28,480,False
2026-05-31,M4,Morning,350,321,9,26,480,False
2026-05-31,M4,Evening,350,315,4,37,480,False
2026-05-31,M4,Night,322,319,6,21,480,False
2026-05-31,M5,Morning,385,354,8,14,480,False
2026-05-31,M5,Evening,385,338,4,19,480,False
2026-05-31,M5,Night,354,320,6,11,480,False
2026-06-01,M1,Morning,600,549,14,20,480,False
2026-06-01,M1,Evening,600,563,15,22,480,False
2026-06-01,M1,Night,552,542,10,16,480,False
2026-06-01,M2,Morning,533,480,9,26,480,False
2026-06-01,M2,Evening,533,521,14,6,480,False
2026-06-01,M2,Night,490,476,5,25,480,False
2026-06-01,M3,Morning,566,525,13,9,480,False
2026-06-01,M3,Evening,566,551,7,14,480,False
2026-06-01,M3,Night,520,473,5,19,480,False
2026-06-01,M4,Morning,500,497,18,19,480,False
2026-06-01,M4,Evening,500,486,11,22,480,False
2026-06-01,M4,Night,460,427,9,23,480,False
2026-06-01,M5,Morning,550,507,10,18,480,False
2026-06-01,M5,Evening,550,530,8,18,480,False
2026-06-01,M5,Night,506,504,14,28,480,False
2026-06-02,M1,Morning,600,564,13,26,480,False
2026-06-02,M1,Evening,600,592,6,9,480,False
2026-06-02,M1,Night,552,540,10,14,480,False
2026-06-02,M2,Morning,533,480,8,9,480,False
2026-06-02,M2,Evening,533,534,11,18,480,False
2026-06-02,M2,Night,490,469,13,26,480,False
2026-06-02,M3,Morning,566,550,10,17,480,False
2026-06-02,M3,Evening,566,545,10,19,480,False
2026-06-02,M3,Night,520,495,13,6,480,False
2026-06-02,M4,Morning,500,480,9,24,480,False
2026-06-02,M4,Evening,500,481,15,28,480,False
2026-06-02,M4,Night,460,450,13,21,480,False
2026-06-02,M5,Morning,550,517,14,24,480,False
2026-06-02,M5,Evening,550,511,12,18,480,False
2026-06-02,M5,Night,506,462,13,19,480,False
2026-06-03,M1,Morning,600,600,7,15,480,False
2026-06-03,M1,Evening,600,564,16,22,480,False
2026-06-03,M1,Night,552,524,7,10,480,False
2026-06-03,M2,Morning,533,506,6,15,480,False
2026-06-03,M2,Evening,533,509,8,30,480,False
2026-06-03,M2,Night,490,478,6,12,480,False
2026-06-03,M3,Morning,566,493,8,24,480,False
2026-06-03,M3,Evening,566,525,13,8,480,False
2026-06-03,M3,Night,520,501,9,19,480,False
2026-06-03,M4,Morning,500,468,6,10,480,False
2026-06-03,M4,Evening,500,484,11,26,480,False
2026-06-03,M4,Night,460,436,9,6,480,False
2026-06-03,M5,Morning,550,512,11,33,480,False
2026-06-03,M5,Evening,550,528,16,23,480,False
2026-06-03,M5,Night,506,464,10,20,480,False
2026-06-04,M1,Morning,600,547,10,17,480,False
2026-06-04,M1,Evening,600,592,5,27,480,False
2026-06-04,M1,Night,552,503,6,27,480,False
2026-06-04,M2,Morning,533,512,15,24,480,False
2026-06-04,M2,Evening,533,533,13,18,480,False
2026-06-04,M2,Night,490,465,13,13,480,False
2026-06-04,M3,Morning,566,520,10,4,480,False
2026-06-04,M3,Evening,566,534,5,19,480,False
2026-06-04,M3,Night,520,502,9,31,480,False
2026-06-04,M4,Morning,500,448,13,24,480,False
2026-06-04,M4,Evening,500,444,16,18,480,False
2026-06-04,M4,Night,460,420,5,17,480,False
2026-06-04,M5,Morning,550,514,11,17,480,False
2026-06-04,M5,Evening,550,527,10,5,480,False
2026-06-04,M5,Night,506,473,3,21,480,False
2026-06-05,M1,Morning,600,546,12,28,480,False
2026-06-05,M1,Evening,600,546,15,16,480,False
2026-06-05,M1,Night,552,547,10,13,480,False
2026-06-05,M2,Morning,533,512,9,13,480,False
2026-06-05,M2,Evening,533,493,10,28,480,False
2026-06-05,M2,Night,490,432,9,23,480,False
2026-06-05,M3,Morning,566,535,15,18,480,False
2026-06-05,M3,Evening,566,528,13,19,480,False
2026-06-05,M3,Night,520,482,12,14,480,False
2026-06-05,M4,Morning,500,460,8,28,480,False
2026-06-05,M4,Evening,500,421,10,19,480,False
2026-06-05,M4,Night,460,409,9,22,480,False
2026-06-05,M5,Morning,550,526,3,29,480,False
2026-06-05,M5,Evening,550,504,13,24,480,False
2026-06-05,M5,Night,506,462,11,16,480,False
2026-06-06,M1,Morning,420,368,10,13,480,False
2026-06-06,M1,Evening,420,384,7,21,480,False
2026-06-06,M1,Night,386,362,9,9,480,False
2026-06-06,M2,Morning,373,342,7,32,480,False
2026-06-06,M2,Evening,373,349,9,19,480,False
2026-06-06,M2,Night,343,317,6,17,480,False
2026-06-06,M3,Morning,396,379,11,21,480,False
2026-06-06,M3,Evening,396,386,6,16,480,False
2026-06-06,M3,Night,364,334,7,16,480,False
2026-06-06,M4,Morning,350,336,5,19,480,False
2026-06-06,M4,Evening,350,336,3,34,480,False
2026-06-06,M4,Night,322,299,2,20,480,False
2026-06-06,M5,Morning,385,362,7,26,480,False
2026-06-06,M5,Evening,385,370,8,22,480,False
2026-06-06,M5,Night,354,331,10,8,480,False
2026-06-07,M1,Morning,420,396,8,25,480,False
2026-06-07,M1,Evening,420,384,4,20,480,False
2026-06-07,M1,Night,386,366,11,10,480,False
2026-06-07,M2,Morning,373,363,13,16,480,False
2026-06-07,M2,Evening,373,336,6,19,480,False
2026-06-07,M2,Night,343,328,6,30,480,False
2026-06-07,M3,Morning,396,358,4,27,480,False
2026-06-07,M3,Evening,396,345,7,41,480,False
2026-06-07,M3,Night,364,342,5,18,480,False
2026-06-07,M4,Morning,350,328,7,23,480,False
2026-06-07,M4,Evening,350,318,10,20,480,False
2026-06-07,M4,Night,322,309,5,28,480,False
2026-06-07,M5,Morning,385,358,8,12,480,False
2026-06-07,M5,Evening,385,350,9,16,480,False
2026-06-07,M5,Night,354,323,5,24,480,False
2026-06-08,M1,Morning,600,552,11,19,480,False
2026-06-08,M1,Evening,600,529,6,21,480,False
2026-06-08,M1,Night,552,506,14,26,480,False
2026-06-08,M2,Morning,533,512,16,18,480,False
2026-06-08,M2,Evening,533,511,9,36,480,False
2026-06-08,M2,Night,490,489,10,21,480,False
2026-06-08,M3,Morning,566,555,11,14,480,False
2026-06-08,M3,Evening,566,546,12,20,480,False
2026-06-08,M3,Night,520,475,5,20,480,False
2026-06-08,M4,Morning,500,483,9,29,480,False
2026-06-08,M4,Evening,500,459,7,18,480,False
2026-06-08,M4,Night,460,431,11,13,480,False
2026-06-08,M5,Morning,550,539,18,18,480,False
2026-06-08,M5,Evening,550,537,8,26,480,False
2026-06-08,M5,Night,506,491,13,19,480,False
2026-06-09,M1,Morning,600,510,9,14,480,False
2026-06-09,M1,Evening,600,546,12,16,480,False
2026-06-09,M1,Night,552,505,7,14,480,False
2026-06-09,M2,Morning,533,518,9,15,480,False
2026-06-09,M2,Evening,533,493,11,22,480,False
2026-06-09,M2,Night,490,415,11,29,480,False
2026-06-09,M3,Morning,566,514,8,15,480,False
2026-06-09,M3,Evening,566,519,12,5,480,False
2026-06-09,M3,Night,520,471,14,12,480,False
2026-06-09,M4,Morning,500,488,11,6,480,False
2026-06-09,M4,Evening,500,479,10,15,480,False
2026-06-09,M4,Night,460,435,10,24,480,False
2026-06-09,M5,Morning,550,536,13,9,480,False
2026-06-09,M5,Evening,550,509,20,24,480,False
2026-06-09,M5,Night,506,511,15,20,480,False
2026-06-10,M1,Morning,600,330,37,144,480,True
2026-06-10,M1,Evening,600,308,21,136,480,True
2026-06-10,M1,Night,552,263,24,148,480,True
2026-06-10,M2,Morning,533,519,15,25,480,False
2026-06-10,M2,Evening,533,505,10,10,480,False
2026-06-10,M2,Night,490,489,8,23,480,False
2026-06-10,M3,Morning,566,550,10,26,480,False
2026-06-10,M3,Evening,566,545,17,15,480,False
2026-06-10,M3,Night,520,468,8,20,480,False
2026-06-10,M4,Morning,500,470,9,5,480,False
2026-06-10,M4,Evening,500,477,16,22,480,False
2026-06-10,M4,Night,460,440,11,22,480,False
2026-06-10,M5,Morning,550,532,12,16,480,False
2026-06-10,M5,Evening,550,503,10,21,480,False
2026-06-10,M5,Night,506,470,11,22,480,False
2026-06-11,M1,Morning,600,267,22,169,480,True
2026-06-11,M1,Evening,600,348,40,143,480,True
2026-06-11,M1,Night,552,269,33,153,480,True
2026-06-11,M2,Morning,533,512,5,27,480,False
2026-06-11,M2,Evening,533,517,11,17,480,False
2026-06-11,M2,Night,490,466,16,6,480,False
2026-06-11,M3,Morning,566,545,9,19,480,False
2026-06-11,M3,Evening,566,527,10,19,480,False
2026-06-11,M3,Night,520,471,13,6,480,False
2026-06-11,M4,Morning,500,478,9,10,480,False
2026-06-11,M4,Evening,500,473,5,19,480,False
2026-06-11,M4,Night,460,412,10,12,480,False
2026-06-11,M5,Morning,550,509,12,13,480,False
2026-06-11,M5,Evening,550,516,6,23,480,False
2026-06-11,M5,Night,506,502,19,19,480,False
2026-06-12,M1,Morning,600,367,29,215,480,True
2026-06-12,M1,Evening,600,278,30,127,480,True
2026-06-12,M1,Night,552,276,17,144,480,True
2026-06-12,M2,Morning,533,500,7,10,480,False
2026-06-12,M2,Evening,533,534,8,16,480,False
2026-06-12,M2,Night,490,455,8,23,480,False
2026-06-12,M3,Morning,566,548,11,10,480,False
2026-06-12,M3,Evening,566,553,11,31,480,False
2026-06-12,M3,Night,520,453,10,33,480,False
2026-06-12,M4,Morning,500,464,9,21,480,False
2026-06-12,M4,Evening,500,461,9,16,480,False
2026-06-12,M4,Night,460,423,12,22,480,False
2026-06-12,M5,Morning,550,521,13,17,480,False
2026-06-12,M5,Evening,550,504,9,19,480,False
2026-06-12,M5,Night,506,459,8,15,480,False
2026-06-13,M1,Morning,420,288,26,196,480,True
2026-06-13,M1,Evening,420,237,17,137,480,True
2026-06-13,M1,Night,386,219,17,122,480,True
2026-06-13,M2,Morning,373,355,11,17,480,False
2026-06-13,M2,Evening,373,323,8,26,480,False
2026-06-13,M2,Night,343,306,7,22,480,False
2026-06-13,M3,Morning,396,371,6,26,480,False
2026-06-13,M3,Evening,396,367,4,4,480,False
2026-06-13,M3,Night,364,355,9,19,480,False
2026-06-13,M4,Morning,350,324,6,11,480,False
2026-06-13,M4,Evening,350,324,3,13,480,False
2026-06-13,M4,Night,322,299,7,18,480,False
2026-06-13,M5,Morning,385,371,11,26,480,False
2026-06-13,M5,Evening,385,367,8,12,480,False
2026-06-13,M5,Night,354,340,10,21,480,False
2026-06-14,M1,Morning,420,418,5,10,480,False
2026-06-14,M1,Evening,420,405,9,28,480,False
2026-06-14,M1,Night,386,362,6,17,480,False
2026-06-14,M2,Morning,373,333,5,26,480,False
2026-06-14,M2,Evening,373,360,8,6,480,False
2026-06-14,M2,Night,343,318,4,27,480,False
2026-06-14,M3,Morning,396,365,5,19,480,False
2026-06-14,M3,Evening,396,364,11,13,480,False
2026-06-14,M3,Night,364,326,2,18,480,False
2026-06-14,M4,Morning,350,323,4,27,480,False
2026-06-14,M4,Evening,350,336,7,29,480,False
2026-06-14,M4,Night,322,309,5,11,480,False
2026-06-14,M5,Morning,385,371,9,20,480,False
2026-06-14,M5,Evening,385,352,9,13,480,False
2026-06-14,M5,Night,354,331,10,14,480,False
2026-06-15,M1,Morning,600,535,8,26,480,False
2026-06-15,M1,Evening,600,568,12,15,480,False
2026-06-15,M1,Night,552,526,8,21,480,False
2026-06-15,M2,Morning,533,489,8,14,480,False
2026-06-15,M2,Evening,533,495,10,20,480,False
2026-06-15,M2,Night,490,406,6,16,480,False
2026-06-15,M3,Morning,566,557,8,20,480,False
2026-06-15,M3,Evening,566,557,7,22,480,False
2026-06-15,M3,Night,520,476,9,13,480,False
2026-06-15,M4,Morning,500,459,17,25,480,False
2026-06-15,M4,Evening,500,486,12,7,480,False
2026-06-15,M4,Night,460,437,12,13,480,False
2026-06-15,M5,Morning,550,532,13,32,480,False
2026-06-15,M5,Evening,550,510,7,16,480,False
2026-06-15,M5,Night,506,497,5,4,480,False
2026-06-16,M1,Morning,600,565,10,19,480,False
2026-06-16,M1,Evening,600,581,10,5,480,False
2026-06-16,M1,Night,552,552,8,11,480,False
2026-06-16,M2,Morning,533,518,10,18,480,False
2026-06-16,M2,Evening,533,508,14,16,480,False
2026-06-16,M2,Night,490,482,4,24,480,False
2026-06-16,M3,Morning,566,517,15,20,480,False
2026-06-16,M3,Evening,566,520,13,25,480,False
2026-06-16,M3,Night,520,498,7,15,480,False
2026-06-16,M4,Morning,500,469,10,24,480,False
2026-06-16,M4,Evening,500,439,10,17,480,False
2026-06-16,M4,Night,460,420,7,17,480,False
2026-06-16,M5,Morning,550,457,8,12,480,False
2026-06-16,M5,Evening,550,525,9,17,480,False
2026-06-16,M5,Night,506,499,13,25,480,False
2026-06-17,M1,Morning,600,555,14,17,480,False
2026-06-17,M1,Evening,600,560,13,14,480,False
2026-06-17,M1,Night,552,543,11,23,480,False
2026-06-17,M2,Morning,533,524,14,9,480,False
2026-06-17,M2,Evening,533,508,13,25,480,False
2026-06-17,M2,Night,490,444,8,26,480,False
2026-06-17,M3,Morning,566,519,10,30,480,False
2026-06-17,M3,Evening,566,531,9,12,480,False
2026-06-17,M3,Night,520,493,6,17,480,False
2026-06-17,M4,Morning,500,474,14,24,480,False
2026-06-17,M4,Evening,500,459,13,17,480,False
2026-06-17,M4,Night,460,415,8,29,480,False
2026-06-17,M5,Morning,550,519,11,30,480,False
2026-06-17,M5,Evening,550,493,7,7,480,False
2026-06-17,M5,Night,506,481,11,30,480,False
2026-06-18,M1,Morning,600,568,11,19,480,False
2026-06-18,M1,Evening,600,566,6,38,480,False
2026-06-18,M1,Night,552,527,12,23,480,False
2026-06-18,M2,Morning,533,512,10,14,480,False
2026-06-18,M2,Evening,533,510,12,13,480,False
2026-06-18,M2,Night,490,481,11,24,480,False
2026-06-18,M3,Morning,566,555,12,21,480,False
2026-06-18,M3,Evening,566,545,9,19,480,False
2026-06-18,M3,Night,520,490,7,35,480,False
2026-06-18,M4,Morning,500,448,6,28,480,False
2026-06-18,M4,Evening,500,480,7,23,480,False
2026-06-18,M4,Night,460,452,9,37,480,False
2026-06-18,M5,Morning,550,488,12,27,480,False
2026-06-18,M5,Evening,550,531,11,17,480,False
2026-06-18,M5,Night,506,482,12,23,480,False
2026-06-19,M1,Morning,600,582,9,17,480,False
2026-06-19,M1,Evening,600,547,10,26,480,False
2026-06-19,M1,Night,552,520,19,20,480,False
2026-06-19,M2,Morning,533,501,11,14,480,False
2026-06-19,M2,Evening,533,500,14,20,480,False
2026-06-19,M2,Night,490,448,7,15,480,False
2026-06-19,M3,Morning,566,533,15,9,480,False
2026-06-19,M3,Evening,566,526,12,5,480,False
2026-06-19,M3,Night,520,475,8,13,480,False
2026-06-19,M4,Morning,500,472,9,15,480,False
2026-06-19,M4,Evening,500,476,15,31,480,False
2026-06-19,M4,Night,460,405,10,17,480,False
2026-06-19,M5,Morning,550,519,10,20,480,False
2026-06-19,M5,Evening,550,519,9,12,480,False
2026-06-19,M5,Night,506,468,10,23,480,False
2026-06-20,M1,Morning,420,405,7,21,480,False
2026-06-20,M1,Evening,420,406,11,18,480,False
2026-06-20,M1,Night,386,360,8,10,480,False
2026-06-20,M2,Morning,373,348,9,23,480,False
2026-06-20,M2,Evening,373,347,8,13,480,False
2026-06-20,M2,Night,343,329,7,17,480,False
2026-06-20,M3,Morning,396,367,7,15,480,False
2026-06-20,M3,Evening,396,380,7,30,480,False
2026-06-20,M3,Night,364,358,5,19,480,False
2026-06-20,M4,Morning,350,322,6,33,480,False
2026-06-20,M4,Evening,350,325,7,23,480,False
2026-06-20,M4,Night,322,293,4,10,480,False
2026-06-20,M5,Morning,385,351,1,23,480,False
2026-06-20,M5,Evening,385,385,8,9,480,False
2026-06-20,M5,Night,354,325,6,11,480,False
2026-06-21,M1,Morning,420,405,10,10,480,False
2026-06-21,M1,Evening,420,403,12,32,480,False
2026-06-21,M1,Night,386,393,6,39,480,False
2026-06-21,M2,Morning,373,346,6,21,480,False
2026-06-21,M2,Evening,373,344,8,9,480,False
2026-06-21,M2,Night,343,319,9,18,480,False
2026-06-21,M3,Morning,396,373,9,27,480,False
2026-06-21,M3,Evening,396,352,8,17,480,False
2026-06-21,M3,Night,364,343,9,10,480,False
2026-06-21,M4,Morning,350,318,3,15,480,False
2026-06-21,M4,Evening,350,342,7,9,480,False
2026-06-21,M4,Night,322,297,3,11,480,False
2026-06-21,M5,Morning,385,366,5,27,480,False
2026-06-21,M5,Evening,385,361,8,17,480,False
2026-06-21,M5,Night,354,340,9,21,480,False
2026-06-22,M1,Morning,600,574,11,23,480,False
2026-06-22,M1,Evening,600,557,12,17,480,False
2026-06-22,M1,Night,552,511,9,22,480,False
2026-06-22,M2,Morning,533,521,15,10,480,False
2026-06-22,M2,Evening,533,521,10,23,480,False
2026-06-22,M2,Night,490,447,10,21,480,False
2026-06-22,M3,Morning,566,506,12,28,480,False
2026-06-22,M3,Evening,566,529,15,17,480,False
2026-06-22,M3,Night,520,502,4,36,480,False
2026-06-22,M4,Morning,500,492,9,5,480,False
2026-06-22,M4,Evening,500,474,6,22,480,False
2026-06-22,M4,Night,460,438,7,27,480,False
2026-06-22,M5,Morning,550,530,14,19,480,False
2026-06-22,M5,Evening,550,493,13,17,480,False
2026-06-22,M5,Night,506,454,13,34,480,False
2026-06-23,M1,Morning,600,563,19,19,480,False
2026-06-23,M1,Evening,600,557,10,30,480,False
2026-06-23,M1,Night,552,505,13,15,480,False
2026-06-23,M2,Morning,533,493,13,16,480,False
2026-06-23,M2,Evening,533,494,14,30,480,False
2026-06-23,M2,Night,490,470,8,15,480,False
2026-06-23,M3,Morning,566,533,12,12,480,False
2026-06-23,M3,Evening,566,544,12,6,480,False
2026-06-23,M3,Night,520,474,8,18,480,False
2026-06-23,M4,Morning,500,498,11,13,480,False
2026-06-23,M4,Evening,500,473,9,21,480,False
2026-06-23,M4,Night,460,440,12,19,480,False
2026-06-23,M5,Morning,550,544,14,14,480,False
2026-06-23,M5,Evening,550,553,13,13,480,False
2026-06-23,M5,Night,506,500,17,18,480,False
2026-06-24,M1,Morning,600,554,11,24,480,False
2026-06-24,M1,Evening,600,587,14,19,480,False
2026-06-24,M1,Night,552,543,10,26,480,False
2026-06-24,M2,Morning,533,496,12,18,480,False
2026-06-24,M2,Evening,533,500,9,28,480,False
2026-06-24,M2,Night,490,449,7,34,480,False
2026-06-24,M3,Morning,566,548,4,15,480,False
2026-06-24,M3,Evening,566,501,8,0,480,False
2026-06-24,M3,Night,520,486,7,19,480,False
2026-06-24,M4,Morning,500,445,10,16,480,False
2026-06-24,M4,Evening,500,492,14,24,480,False
2026-06-24,M4,Night,460,427,14,8,480,False
2026-06-24,M5,Morning,550,493,10,35,480,False
2026-06-24,M5,Evening,550,513,10,8,480,False
2026-06-24,M5,Night,506,489,13,24,480,False
2026-06-25,M1,Morning,600,552,9,9,480,False
2026-06-25,M1,Evening,600,565,8,10,480,False
2026-06-25,M1,Night,552,511,9,15,480,False
2026-06-25,M2,Morning,533,508,11,17,480,False
2026-06-25,M2,Evening,533,503,8,19,480,False
2026-06-25,M2,Night,490,462,5,26,480,False
2026-06-25,M3,Morning,566,517,11,27,480,False
2026-06-25,M3,Evening,566,547,12,16,480,False
2026-06-25,M3,Night,520,503,13,14,480,False
2026-06-25,M4,Morning,500,458,4,20,480,False
2026-06-25,M4,Evening,500,468,13,21,480,False
2026-06-25,M4,Night,460,450,8,27,480,False
2026-06-25,M5,Morning,550,508,13,8,480,False
2026-06-25,M5,Evening,550,520,5,17,480,False
2026-06-25,M5,Night,506,482,9,11,480,False
2026-06-26,M1,Morning,600,579,12,15,480,False
2026-06-26,M1,Evening,600,564,21,27,480,False
2026-06-26,M1,Night,552,538,13,20,480,False
2026-06-26,M2,Morning,533,462,8,15,480,False
2026-06-26,M2,Evening,533,471,7,4,480,False
2026-06-26,M2,Night,490,460,12,27,480,False
2026-06-26,M3,Morning,566,539,8,5,480,False
2026-06-26,M3,Evening,566,502,7,12,480,False
2026-06-26,M3,Night,520,486,7,21,480,False
2026-06-26,M4,Morning,500,466,10,27,480,False
2026-06-26,M4,Evening,500,452,11,19,480,False
2026-06-26,M4,Night,460,427,11,25,480,False
2026-06-26,M5,Morning,550,501,10,21,480,False
2026-06-26,M5,Evening,550,512,13,21,480,False
2026-06-26,M5,Night,506,503,6,18,480,False
2026-06-27,M1,Morning,420,383,9,7,480,False
2026-06-27,M1,Evening,420,399,7,13,480,False
2026-06-27,M1,Night,386,346,6,27,480,False
2026-06-27,M2,Morning,373,350,9,31,480,False
2026-06-27,M2,Evening,373,353,6,22,480,False
2026-06-27,M2,Night,343,316,5,8,480,False
2026-06-27,M3,Morning,396,383,7,20,480,False
2026-06-27,M3,Evening,396,359,8,13,480,False
2026-06-27,M3,Night,364,340,9,24,480,False
2026-06-27,M4,Morning,350,328,3,40,480,False
2026-06-27,M4,Evening,350,347,9,13,480,False
2026-06-27,M4,Night,322,301,5,28,480,False
2026-06-27,M5,Morning,385,364,6,15,480,False
2026-06-27,M5,Evening,385,374,11,30,480,False
2026-06-27,M5,Night,354,340,6,0,480,False
2026-06-28,M1,Morning,420,398,8,20,480,False
2026-06-28,M1,Evening,420,395,5,23,480,False
2026-06-28,M1,Night,386,370,9,26,480,False
2026-06-28,M2,Morning,373,357,6,18,480,False
2026-06-28,M2,Evening,373,351,7,26,480,False
2026-06-28,M2,Night,343,329,11,35,480,False
2026-06-28,M3,Morning,396,373,0,28,480,False
2026-06-28,M3,Evening,396,365,6,16,480,False
2026-06-28,M3,Night,364,337,8,7,480,False
2026-06-28,M4,Morning,350,317,7,23,480,False
2026-06-28,M4,Evening,350,335,5,12,480,False
2026-06-28,M4,Night,322,297,6,29,480,False
2026-06-28,M5,Morning,385,338,6,9,480,False
2026-06-28,M5,Evening,385,342,9,23,480,False
2026-06-28,M5,Night,354,337,9,15,480,False
2026-06-29,M1,Morning,600,556,19,17,480,False
2026-06-29,M1,Evening,600,577,12,5,480,False
2026-06-29,M1,Night,552,485,8,26,480,False
2026-06-29,M2,Morning,533,513,14,12,480,False
2026-06-29,M2,Evening,533,526,8,20,480,False
2026-06-29,M2,Night,490,460,9,28,480,False
2026-06-29,M3,Morning,566,520,7,19,480,False
2026-06-29,M3,Evening,566,525,22,24,480,False
2026-06-29,M3,Night,520,482,7,5,480,False
2026-06-29,M4,Morning,500,454,10,29,480,False
2026-06-29,M4,Evening,500,486,11,16,480,False
2026-06-29,M4,Night,460,436,8,31,480,False
2026-06-29,M5,Morning,550,513,11,3,480,False
2026-06-29,M5,Evening,550,513,13,11,480,False
2026-06-29,M5,Night,506,464,12,8,480,False
